
Output from index, item : 9, ('d', '.mozilla') 
Output from index, item : 10, ('f', '.ncpamixer.conf') 
Output from index, item : 11, ('d', '.oh-my-zsh') 
Output from index, item : 12, ('f', '.python_history') 
Output from index, item : 13, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 14, ('f', '.spacemacs') 
Output from index, item : 15, ('d', '.ssh') 
Output from index, item : 16, ('d', '.vim') 
Output from index, item : 17, ('f', '.viminfo') 
Output from index, item : 18, ('d', '.virtualenvs') 
Output from index, item : 19, ('f', '.Xauthority') 
Output from ls_dir : (4, 24), 20, 24 
Output from index, item : 0, ('d', '.cache') 
Output from index, item : 1, ('d', '.cargo') 
Output from index, item : 2, ('d', '.config') 
Output from index, item : 3, ('d', '.emacs.d') 
Output from index, item : 4, ('f', '.fehbg') 
Output from index, item : 5, ('f', '.gitconfig') 
Output from index, item : 6, ('f', '.lesshst') 
Output from index, item : 7, ('d', '.local') 
Output from index, item : 8, ('d', '.mozilla') 
Output from index, item : 9, ('f', '.ncpamixer.conf') 
Output from index, item : 10, ('d', '.oh-my-zsh') 
Output from index, item : 11, ('f', '.python_history') 
Output from index, item : 12, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 13, ('f', '.spacemacs') 
Output from index, item : 14, ('d', '.ssh') 
Output from index, item : 15, ('d', '.vim') 
Output from index, item : 16, ('f', '.viminfo') 
Output from index, item : 17, ('d', '.virtualenvs') 
Output from index, item : 18, ('f', '.Xauthority') 
Output from index, item : 19, ('f', '.Xdefaults') 
Output from ls_dir : (5, 25), 20, 25 
Output from index, item : 0, ('d', '.cargo') 
Output from index, item : 1, ('d', '.config') 
Output from index, item : 2, ('d', '.emacs.d') 
Output from index, item : 3, ('f', '.fehbg') 
Output from index, item : 4, ('f', '.gitconfig') 
Output from index, item : 5, ('f', '.lesshst') 
Output from index, item : 6, ('d', '.local') 
Output from index, item : 7, ('d', '.mozilla') 
Output from index, item : 8, ('f', '.ncpamixer.conf') 
Output from index, item : 9, ('d', '.oh-my-zsh') 
Output from index, item : 10, ('f', '.python_history') 
Output from index, item : 11, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 12, ('f', '.spacemacs') 
Output from index, item : 13, ('d', '.ssh') 
Output from index, item : 14, ('d', '.vim') 
Output from index, item : 15, ('f', '.viminfo') 
Output from index, item : 16, ('d', '.virtualenvs') 
Output from index, item : 17, ('f', '.Xauthority') 
Output from index, item : 18, ('f', '.Xdefaults') 
Output from index, item : 19, ('f', '.Xdefaults.backup') 
Output from ls_dir : (6, 26), 20, 26 
Output from index, item : 0, ('d', '.config') 
Output from index, item : 1, ('d', '.emacs.d') 
Output from index, item : 2, ('f', '.fehbg') 
Output from index, item : 3, ('f', '.gitconfig') 
Output from index, item : 4, ('f', '.lesshst') 
Output from index, item : 5, ('d', '.local') 
Output from index, item : 6, ('d', '.mozilla') 
Output from index, item : 7, ('f', '.ncpamixer.conf') 
Output from index, item : 8, ('d', '.oh-my-zsh') 
Output from index, item : 9, ('f', '.python_history') 
Output from index, item : 10, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 11, ('f', '.spacemacs') 
Output from index, item : 12, ('d', '.ssh') 
Output from index, item : 13, ('d', '.vim') 
Output from index, item : 14, ('f', '.viminfo') 
Output from index, item : 15, ('d', '.virtualenvs') 
Output from index, item : 16, ('f', '.Xauthority') 
Output from index, item : 17, ('f', '.Xdefaults') 
Output from index, item : 18, ('f', '.Xdefaults.backup') 
Output from index, item : 19, ('f', '.xinitrc') 
Output from ls_dir : (7, 27), 20, 27 
Output from index, item : 0, ('d', '.emacs.d') 
Output from index, item : 1, ('f', '.fehbg') 
Output from index, item : 2, ('f', '.gitconfig') 
Output from index, item : 3, ('f', '.lesshst') 
Output from index, item : 4, ('d', '.local') 
Output from index, item : 5, ('d', '.mozilla') 
Output from index, item : 6, ('f', '.ncpamixer.conf') 
Output from index, item : 7, ('d', '.oh-my-zsh') 
Output from index, item : 8, ('f', '.python_history') 
Output from index, item : 9, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 10, ('f', '.spacemacs') 
Output from index, item : 11, ('d', '.ssh') 
Output from index, item : 12, ('d', '.vim') 
Output from index, item : 13, ('f', '.viminfo') 
Output from index, item : 14, ('d', '.virtualenvs') 
Output from index, item : 15, ('f', '.Xauthority') 
Output from index, item : 16, ('f', '.Xdefaults') 
Output from index, item : 17, ('f', '.Xdefaults.backup') 
Output from index, item : 18, ('f', '.xinitrc') 
Output from index, item : 19, ('f', '.zcompdump-iris-5.7.1') 
Output from ls_dir : (8, 28), 20, 28 
Output from index, item : 0, ('f', '.fehbg') 
Output from index, item : 1, ('f', '.gitconfig') 
Output from index, item : 2, ('f', '.lesshst') 
Output from index, item : 3, ('d', '.local') 
Output from index, item : 4, ('d', '.mozilla') 
Output from index, item : 5, ('f', '.ncpamixer.conf') 
Output from index, item : 6, ('d', '.oh-my-zsh') 
Output from index, item : 7, ('f', '.python_history') 
Output from index, item : 8, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 9, ('f', '.spacemacs') 
Output from index, item : 10, ('d', '.ssh') 
Output from index, item : 11, ('d', '.vim') 
Output from index, item : 12, ('f', '.viminfo') 
Output from index, item : 13, ('d', '.virtualenvs') 
Output from index, item : 14, ('f', '.Xauthority') 
Output from index, item : 15, ('f', '.Xdefaults') 
Output from index, item : 16, ('f', '.Xdefaults.backup') 
Output from index, item : 17, ('f', '.xinitrc') 
Output from index, item : 18, ('f', '.zcompdump-iris-5.7.1') 
Output from index, item : 19, ('f', '.zcompdump-iris-5.8') 
Output from ls_dir : (9, 29), 20, 29 
Output from index, item : 0, ('f', '.gitconfig') 
Output from index, item : 1, ('f', '.lesshst') 
Output from index, item : 2, ('d', '.local') 
Output from index, item : 3, ('d', '.mozilla') 
Output from index, item : 4, ('f', '.ncpamixer.conf') 
Output from index, item : 5, ('d', '.oh-my-zsh') 
Output from index, item : 6, ('f', '.python_history') 
Output from index, item : 7, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 8, ('f', '.spacemacs') 
Output from index, item : 9, ('d', '.ssh') 
Output from index, item : 10, ('d', '.vim') 
Output from index, item : 11, ('f', '.viminfo') 
Output from index, item : 12, ('d', '.virtualenvs') 
Output from index, item : 13, ('f', '.Xauthority') 
Output from index, item : 14, ('f', '.Xdefaults') 
Output from index, item : 15, ('f', '.Xdefaults.backup') 
Output from index, item : 16, ('f', '.xinitrc') 
Output from index, item : 17, ('f', '.zcompdump-iris-5.7.1') 
Output from index, item : 18, ('f', '.zcompdump-iris-5.8') 
Output from index, item : 19, ('d', '.zsh.sh') 
Output from ls_dir : (10, 30), 20, 30 
Output from index, item : 0, ('f', '.lesshst') 
Output from index, item : 1, ('d', '.local') 
Output from index, item : 2, ('d', '.mozilla') 
Output from index, item : 3, ('f', '.ncpamixer.conf') 
Output from index, item : 4, ('d', '.oh-my-zsh') 
Output from index, item : 5, ('f', '.python_history') 
Output from index, item : 6, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 7, ('f', '.spacemacs') 
Output from index, item : 8, ('d', '.ssh') 
Output from index, item : 9, ('d', '.vim') 
Output from index, item : 10, ('f', '.viminfo') 
Output from index, item : 11, ('d', '.virtualenvs') 
Output from index, item : 12, ('f', '.Xauthority') 
Output from index, item : 13, ('f', '.Xdefaults') 
Output from index, item : 14, ('f', '.Xdefaults.backup') 
Output from index, item : 15, ('f', '.xinitrc') 
Output from index, item : 16, ('f', '.zcompdump-iris-5.7.1') 
Output from index, item : 17, ('f', '.zcompdump-iris-5.8') 
Output from index, item : 18, ('d', '.zsh.sh') 
Output from index, item : 19, ('f', '.zsh_history') 
Output from ls_dir : (11, 31), 20, 31 
Output from index, item : 0, ('d', '.local') 
Output from index, item : 1, ('d', '.mozilla') 
Output from index, item : 2, ('f', '.ncpamixer.conf') 
Output from index, item : 3, ('d', '.oh-my-zsh') 
Output from index, item : 4, ('f', '.python_history') 
Output from index, item : 5, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 6, ('f', '.spacemacs') 
Output from index, item : 7, ('d', '.ssh') 
Output from index, item : 8, ('d', '.vim') 
Output from index, item : 9, ('f', '.viminfo') 
Output from index, item : 10, ('d', '.virtualenvs') 
Output from index, item : 11, ('f', '.Xauthority') 
Output from index, item : 12, ('f', '.Xdefaults') 
Output from index, item : 13, ('f', '.Xdefaults.backup') 
Output from index, item : 14, ('f', '.xinitrc') 
Output from index, item : 15, ('f', '.zcompdump-iris-5.7.1') 
Output from index, item : 16, ('f', '.zcompdump-iris-5.8') 
Output from index, item : 17, ('d', '.zsh.sh') 
Output from index, item : 18, ('f', '.zsh_history') 
Output from index, item : 19, ('f', '.zshenv.sh') 
Output from ls_dir : (12, 32), 20, 32 
Output from index, item : 0, ('d', '.mozilla') 
Output from index, item : 1, ('f', '.ncpamixer.conf') 
Output from index, item : 2, ('d', '.oh-my-zsh') 
Output from index, item : 3, ('f', '.python_history') 
Output from index, item : 4, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 5, ('f', '.spacemacs') 
Output from index, item : 6, ('d', '.ssh') 
Output from index, item : 7, ('d', '.vim') 
Output from index, item : 8, ('f', '.viminfo') 
Output from index, item : 9, ('d', '.virtualenvs') 
Output from index, item : 10, ('f', '.Xauthority') 
Output from index, item : 11, ('f', '.Xdefaults') 
Output from index, item : 12, ('f', '.Xdefaults.backup') 
Output from index, item : 13, ('f', '.xinitrc') 
Output from index, item : 14, ('f', '.zcompdump-iris-5.7.1') 
Output from index, item : 15, ('f', '.zcompdump-iris-5.8') 
Output from index, item : 16, ('d', '.zsh.sh') 
Output from index, item : 17, ('f', '.zsh_history') 
Output from index, item : 18, ('f', '.zshenv.sh') 
Output from index, item : 19, ('f', '.zshrc') 
Output from ls_dir : (13, 33), 20, 33 
Output from index, item : 0, ('f', '.ncpamixer.conf') 
Output from index, item : 1, ('d', '.oh-my-zsh') 
Output from index, item : 2, ('f', '.python_history') 
Output from index, item : 3, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 4, ('f', '.spacemacs') 
Output from index, item : 5, ('d', '.ssh') 
Output from index, item : 6, ('d', '.vim') 
Output from index, item : 7, ('f', '.viminfo') 
Output from index, item : 8, ('d', '.virtualenvs') 
Output from index, item : 9, ('f', '.Xauthority') 
Output from index, item : 10, ('f', '.Xdefaults') 
Output from index, item : 11, ('f', '.Xdefaults.backup') 
Output from index, item : 12, ('f', '.xinitrc') 
Output from index, item : 13, ('f', '.zcompdump-iris-5.7.1') 
Output from index, item : 14, ('f', '.zcompdump-iris-5.8') 
Output from index, item : 15, ('d', '.zsh.sh') 
Output from index, item : 16, ('f', '.zsh_history') 
Output from index, item : 17, ('f', '.zshenv.sh') 
Output from index, item : 18, ('f', '.zshrc') 
Output from index, item : 19, ('f', 'debug.txt') 
Output from ls_dir : (14, 34), 20, 34 
Output from index, item : 0, ('d', '.oh-my-zsh') 
Output from index, item : 1, ('f', '.python_history') 
Output from index, item : 2, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 3, ('f', '.spacemacs') 
Output from index, item : 4, ('d', '.ssh') 
Output from index, item : 5, ('d', '.vim') 
Output from index, item : 6, ('f', '.viminfo') 
Output from index, item : 7, ('d', '.virtualenvs') 
Output from index, item : 8, ('f', '.Xauthority') 
Output from index, item : 9, ('f', '.Xdefaults') 
Output from index, item : 10, ('f', '.Xdefaults.backup') 
Output from index, item : 11, ('f', '.xinitrc') 
Output from index, item : 12, ('f', '.zcompdump-iris-5.7.1') 
Output from index, item : 13, ('f', '.zcompdump-iris-5.8') 
Output from index, item : 14, ('d', '.zsh.sh') 
Output from index, item : 15, ('f', '.zsh_history') 
Output from index, item : 16, ('f', '.zshenv.sh') 
Output from index, item : 17, ('f', '.zshrc') 
Output from index, item : 18, ('f', 'debug.txt') 
Output from index, item : 19, ('d', 'Desktop') 
Output from ls_dir : (15, 35), 20, 35 
Output from index, item : 0, ('f', '.python_history') 
Output from index, item : 1, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 2, ('f', '.spacemacs') 
Output from index, item : 3, ('d', '.ssh') 
Output from index, item : 4, ('d', '.vim') 
Output from index, item : 5, ('f', '.viminfo') 
Output from index, item : 6, ('d', '.virtualenvs') 
Output from index, item : 7, ('f', '.Xauthority') 
Output from index, item : 8, ('f', '.Xdefaults') 
Output from index, item : 9, ('f', '.Xdefaults.backup') 
Output from index, item : 10, ('f', '.xinitrc') 
Output from index, item : 11, ('f', '.zcompdump-iris-5.7.1') 
Output from index, item : 12, ('f', '.zcompdump-iris-5.8') 
Output from index, item : 13, ('d', '.zsh.sh') 
Output from index, item : 14, ('f', '.zsh_history') 
Output from index, item : 15, ('f', '.zshenv.sh') 
Output from index, item : 16, ('f', '.zshrc') 
Output from index, item : 17, ('f', 'debug.txt') 
Output from index, item : 18, ('d', 'Desktop') 
Output from index, item : 19, ('d', 'Dev') 
Output from ls_dir : (16, 36), 20, 36 
Output from index, item : 0, ('f', '.shell.pre-oh-my-zsh') 
Output from index, item : 1, ('f', '.spacemacs') 
Output from index, item : 2, ('d', '.ssh') 
Output from index, item : 3, ('d', '.vim') 
Output from index, item : 4, ('f', '.viminfo') 
Output from index, item : 5, ('d', '.virtualenvs') 
Output from index, item : 6, ('f', '.Xauthority') 
Output from index, item : 7, ('f', '.Xdefaults') 
Output from index, item : 8, ('f', '.Xdefaults.backup') 
Output from index, item : 9, ('f', '.xinitrc') 
Output from index, item : 10, ('f', '.zcompdump-iris-5.7.1') 
Output from index, item : 11, ('f', '.zcompdump-iris-5.8') 
Output from index, item : 12, ('d', '.zsh.sh') 
Output from index, item : 13, ('f', '.zsh_history') 
Output from index, item : 14, ('f', '.zshenv.sh') 
Output from index, item : 15, ('f', '.zshrc') 
Output from index, item : 16, ('f', 'debug.txt') 
Output from index, item : 17, ('d', 'Desktop') 
Output from index, item : 18, ('d', 'Dev') 
Output from index, item : 19, ('d', 'Documents') 
Output from ls_dir : (17, 37), 20, 37 
Output from index, item : 0, ('f', '.spacemacs') 
Output from index, item : 1, ('d', '.ssh') 
Output from index, item : 2, ('d', '.vim') 
Output from index, item : 3, ('f', '.viminfo') 
Output from index, item : 4, ('d', '.virtualenvs') 
Output from index, item : 5, ('f', '.Xauthority') 
Output from index, item : 6, ('f', '.Xdefaults') 
Output from index, item : 7, ('f', '.Xdefaults.backup') 
Output from index, item : 8, ('f', '.xinitrc') 
Output from index, item : 9, ('f', '.zcompdump-iris-5.7.1') 
Output from index, item : 10, ('f', '.zcompdump-iris-5.8') 
Output from index, item : 11, ('d', '.zsh.sh') 
Output from index, item : 12, ('f', '.zsh_history') 
Output from index, item : 13, ('f', '.zshenv.sh') 
Output from index, item : 14, ('f', '.zshrc') 
Output from index, item : 15, ('f', 'debug.txt') 
Output from index, item : 16, ('d', 'Desktop') 
Output from index, item : 17, ('d', 'Dev') 
Output from index, item : 18, ('d', 'Documents') 
Output from index, item : 19, ('d', 'Downloads') 
Output from ls_dir : (18, 38), 20, 38 
Output from index, item : 0, ('d', '.ssh') 
Output from index, item : 1, ('d', '.vim') 
Output from index, item : 2, ('f', '.viminfo') 
Output from index, item : 3, ('d', '.virtualenvs') 
Output from index, item : 4, ('f', '.Xauthority') 
Output from index, item : 5, ('f', '.Xdefaults') 
Output from index, item : 6, ('f', '.Xdefaults.backup') 
Output from index, item : 7, ('f', '.xinitrc') 
